offset_hex,largo_bytes,texto_original,revisado,traduccion
0xf04a0,10,知り合い？,,
0xf04ac,10,苦しい…。,,
0xf04b8,10,あ、うん。,,
0xf04c4,10,絶対そう。,,
0xf04d0,10,…お願い！,,
0xf0500,10,あ、リコ！,,
0xf050c,10,いいなあ。,,
0xf0518,10,げほっ…。,,
0xf0524,10,その時は？,,
0xf0530,10,…さてと。,,
0xf053c,10,いいって。,,
0xf0548,10,げほっ…。,,
0xf0560,10,安全だよ。,,
0xf0584,10,うーん…。,,
0xf0590,10,（お願い）,,
0xf05b4,10,なぁんだ。,,
0xf05d8,10,（ひっ…）,,
0xf05f0,10,ミズキ…。,,
0xf05fc,10,口にふくむ,,
0xf0608,10,口にふくむ,,
0xf0614,10,玄関に出る,,
0xf062c,10,玄関に出る,,
0xf0638,10,なにそれ？,,
0xf0644,10,外をのぞく,,
0xf0650,10,なんだ…。,,
0xf065c,10,家族とか？,,
0xf0668,10,（いや…）,,
0xf0680,10,やめてよ。,,
0xf068c,10,はいはい。,,
0xf0698,10,だよね…。,,
0xf06a4,10,そうだ…。,,
0xf06b0,10,もう大丈夫,,
0xf06bc,10,ううん…。,,
0xf06d4,10,口にふくむ,,
0xf06ec,10,なんだ…？,,
0xf0704,10,…これ…。,,
0xf0710,10,じゃ、再生,,
0xf0728,10,床に落とす,,
0xf0734,10,そうしよ。,,
0xf0740,10,（はっ…）,,
0xf074c,10,ふぁああ。,,
0xf0758,10,あ、リコ。,,
0xf0794,10,そして…、,,
0xf07a0,10,家族とか？,,
0xf07b8,10,風呂へ入る,,
0xf07c4,10,そっか…。,,
0xf07d0,10,…大丈夫？,,
0xf07dc,10,…ゆみこ？,,
0xf07f4,10,特には…。,,
0xf0830,10,実はね…。,,
0xf0848,10,よかった。,,
0xf0854,10,床に落とす,,
0xf089c,12,行ってみる？,,
0xf08ac,12,何も無い…。,,
0xf08cc,12,らしいって。,,
0xf08dc,12,（ユミコ…）,,
0xf08ec,12,どうしたの？,,
0xf08fc,12,いやあああ！,,
0xf090c,12,うん………。,,
0xf091c,12,……ばれた？,,
0xf093c,12,趣味悪いね。,,
0xf094c,12,・・・・・・,,
0xf095c,12,…ゆみこ…。,,
0xf096c,12,床下収納…。,,
0xf098c,12,（これを…）,,
0xf099c,12,ダッシュ…。,,
0xf09ac,12,（これを…）,,
0xf09bc,12,そうだね…。,,
0xf09cc,12,コックリサン,,
0xf09dc,12,なにこれ…。,,
0xf09ec,12,（あれ…？）,,
0xf09fc,12,・・・・・・,,
0xf0a0c,12,心配ないよ。,,
0xf0a1c,12,コンビニ…。,,
0xf0a2c,12,ミズキ……。,,
0xf0a3c,12,見たって…。,,
0xf0a4c,12,やめてよ…。,,
0xf0a5c,12,机で勉強する,,
0xf0a6c,12,奥の物置…。,,
0xf0a7c,12,さ、どうぞ。,,
0xf0a8c,12,やばくねえ？,,
0xf0a9c,12,どうしたの？,,
0xf0aac,12,どうしたの？,,
0xf0abc,12,ああ………。,,
0xf0acc,12,（ひぃぃ！）,,
0xf0adc,12,そうだね…。,,
0xf0aec,12,もしもし…。,,
0xf0b0c,12,（はっ……）,,
0xf0b1c,12,…ミズキ…。,,
0xf0b2c,12,わかったよ。,,
0xf0b3c,12,…うーん…。,,
0xf0b4c,12,幽霊探知機！,,
0xf0b5c,12,（フフッ…）,,
0xf0b6c,12,カップは…、,,
0xf0b7c,12,この男…誰？,,
0xf0b8c,12,耳をすませる,,
0xf0b9c,12,え？まあね。,,
0xf0bac,12,どしたの…？,,
0xf0bbc,12,するしかない,,
0xf0bcc,12,やってみて。,,
0xf0bdc,12,（…終わり）,,
0xf0bec,12,やっぱり放置,,
0xf0bfc,12,はがせるの？,,
0xf0c1c,12,不動産屋が？,,
0xf0c2c,12,いけない…。,,
0xf0c3c,14,え……じゃあ。,,
0xf0c4c,14,ね……リコ……,,
0xf0c5c,14,マンションの？,,
0xf0c6c,14,えっ？まぁ…。,,
0xf0c7c,14,熱でミイラが！,,
0xf0c8c,14,そうだけど…。,,
0xf0c9c,14,一言だけいい？,,
0xf0cac,14,なっ、ユウタ？,,
0xf0cbc,14,そうなんだ…。,,
0xf0ccc,14,ストーカー…。,,
0xf0cdc,14,そうだっけ…。,,
0xf0cec,14,（嘘でしょ…）,,
0xf0cfc,14,１回だけだよ。,,
0xf0d0c,14,物置に行く…？,,
0xf0d1c,14,１階の部屋…？,,
0xf0d2c,14,普通なら日付？,,
0xf0d3c,14,大丈夫だって。,,
0xf0d4c,14,…壁紙が……。,,
0xf0d5c,14,マサキ！やだ！,,
0xf0d6c,14,…わかった…。,,
0xf0d7c,14,ホントだって。,,
0xf0d8c,14,（どうしよう）,,
0xf0d9c,14,サイズかな…？,,
0xf0dac,14,…やめてよ…。,,
0xf0dbc,14,お風呂かな…。,,
0xf0dcc,14,ホントかな…。,,
0xf0ddc,14,そうなんだ…。,,
0xf0dec,14,物置に行く…？,,
0xf0dfc,14,わかったよ…。,,
0xf0e0c,14,２人でやろうよ,,
0xf0e1c,14,あ、ごめんね。,,
0xf0e2c,14,…まあね……。,,
0xf0e3c,14,（…この音…）,,
0xf0e4c,14,まさか…恋人…,,
0xf0e5c,14,これで、よし。,,
0xf0e6c,14,…どうしたの？,,
0xf0e7c,14,あ、止まった。,,
0xf0e8c,14,え？　うちの？,,
0xf0e9c,14,…サイズかな？,,
0xf0eac,14,あ、メール…。,,
0xf0ebc,14,ラベル見て…。,,
0xf0ecc,14,もう…ダメ…。,,
0xf0edc,14,次は浴室だよ。,,
0xf0eec,14,うん、さっき。,,
0xf0efc,14,あたし、紅茶。,,
0xf0f0c,14,知ってますか？,,
0xf0f1c,14,忘れないでね。,,
0xf0f2c,14,まずは浴室…。,,
0xf0f3c,14,そうこなきゃ。,,
0xf0f4c,14,元ネタだって。,,
0xf0f5c,14,えっ……マジ？,,
0xf0f6c,14,もう無理だよ！,,
0xf0f7c,14,今開けるから！,,
0xf0f8c,14,ウソはいかん。,,
0xf0f9c,14,ハヤカワさん。,,
0xf0fac,14,（…魔除け…）,,
0xf0fbc,14,早く！逃げよ！,,
0xf0fcc,14,そうなんだ…。,,
0xf0fdc,14,用意したけど。,,
0xf0fec,14,いないのかな。,,
0xf0ffc,14,…どうしたの？,,
0xf100c,14,なんかあった？,,
0xf101c,14,（なにこれ…）,,
0xf102c,16,９月頃ですけど。,,
0xf1040,16,縫い合わせる…。,,
0xf1054,16,人影を見たとか、,,
0xf1068,16,急にどうしたの？,,
0xf107c,16,わかってるって。,,
0xf1090,16,見つかったら…？,,
0xf10a4,16,…ユカリ先生…。,,
0xf10b8,16,気をつけろって。,,
0xf10cc,16,心の中で３回言う,,
0xf10e0,16,（感じました…）,,
0xf10f4,16,えっ、マサキ！？,,
0xf1108,16,見いつけた……。,,
0xf111c,16,見いつけた……。,,
0xf1130,16,見いつけた……。,,
0xf1144,16,えっ、そうなの？,,
0xf1158,16,なんかあったの？,,
0xf116c,16,机の下にかくれる,,
0xf1180,16,見いつけた……。,,
0xf1194,16,おばあちゃん…。,,
0xf11a8,16,あれ、ベッドは？,,
0xf11bc,16,これでおしまい。,,
0xf11d0,16,…やめよっかな…,,
0xf11e4,16,かっこいいなあ。,,
0xf11f8,16,心の中で１回言う,,
0xf120c,16,まさか…恋人…。,,
0xf1220,16,（もういいよ…）,,
0xf1234,16,（見いつけた…）,,
0xf1248,16,心の中で３回言う,,
0xf125c,16,たぶんストーカー,,
0xf1270,16,えっ、…いいよ。,,
0xf1284,16,気味悪いよね…。,,
0xf1298,16,（なんの音…？）,,
0xf12ac,16,あ、懐中電灯…。,,
0xf12c0,16,ヒトリカクレンボ,,
0xf12d4,16,（どうしよう…）,,
0xf12e8,16,そりゃ、そうだ。,,
0xf12fc,16,で、浴室に戻る。,,
0xf1310,16,ドキドキするね。,,
0xf1324,16,（た…助けて…）,,
0xf1338,16,心の中で３回言う,,
0xf134c,16,……なにか用か？,,
0xf1360,16,心の中で５回言う,,
0xf1374,16,ここから音が…？,,
0xf1388,16,次はあなたがオニ,,
0xf139c,16,心の中で３回言う,,
0xf13b0,16,どう、そっちは？,,
0xf13c4,16,見いつけた……。,,
0xf13d8,16,おーい、マサキ。,,
0xf13ec,16,あ、マサキだ…。,,
0xf1400,16,おいでください。,,
0xf1414,16,切っちゃった…。,,
0xf1428,16,（見いつけた…）,,
0xf143c,16,（もういいよ…）,,
0xf1450,16,ね……リコ……。,,
0xf1464,16,心の中で５回言う,,
0xf1478,16,やっぱいないよ。,,
0xf148c,16,（見いつけた…）,,
0xf14a0,16,気のせいでしょ。,,
0xf14b4,16,おおっ…がっ…。,,
0xf14c8,16,わかった………。,,
0xf14dc,16,またレトロな…。,,
0xf14f0,16,見いつけた……。,,
0xf1504,16,心の中で１回言う,,
0xf1518,16,ビデオテープ…。,,
0xf152c,16,自分を信じて…。,,
0xf1540,16,頭に塩水をかける,,
0xf1554,16,え、お父さんは？,,
0xf1568,16,（もういいよ…）,,
0xf157c,16,もう１回確認する,,
0xf1590,16,リビングからだ！,,
0xf15a4,16,早く消さないと！,,
0xf15b8,16,頭に塩水をかける,,
0xf15cc,16,ベッドにかくれる,,
0xf15e0,16,おかしなこと…？,,
0xf15f4,16,部屋に戻らない？,,
0xf1608,16,なんだ、これ…。,,
0xf161c,16,目を閉じて……。,,
0xf1630,16,次はあなたがオニ,,
0xf1644,16,あ、マサキだ…。,,
0xf1658,16,（時間が無い…）,,
0xf166c,16,じゃ、また……。,,
0xf1680,16,早く消さないと！,,
0xf1694,16,フフッ…かもね。,,
0xf16bc,16,再生してみよっか,,
0xf16d0,16,のぞくしかない！,,
0xf16e4,16,そうじゃのう…。,,
0xf16f8,16,（なんだろ…？）,,
0xf170c,16,（…心霊現象…）,,
0xf1720,18,（…倉田裕見子…）,,
0xf1734,18,『自分を信じて…』,,
0xf1748,18,（まだ…間に合う）,,
0xf175c,18,あ……俺、マサキ。,,
0xf1770,18,それじゃないって。,,
0xf1784,18,…よし、できたよ。,,
0xf1798,18,心の中で３回言う。,,
0xf17ac,18,さ、部屋に戻ろう。,,
0xf17c0,18,…はい、もしもし。,,
0xf17d4,18,まだ、ためらいが…,,
0xf17e8,18,ありがとう…先生。,,
0xf17fc,18,ケータイで助けを…,,
0xf1810,18,（風呂を出たら…）,,
0xf1824,18,心の中で３回言う。,,
0xf1838,18,すぐに浴室を出る！,,
0xf184c,18,携帯にメールが…。,,
0xf1860,18,そんな無責任な…。,,
0xf1874,18,ねえ、終わり方は？,,
0xf1888,18,死体…ミ、ミイラ！,,
0xf189c,18,よしっ、外に出よう,,
0xf18b0,18,何も反応が無い…。,,
0xf18c4,18,心の中で３回言う。,,
0xf18d8,18,（殺されました…）,,
0xf18ec,18,（気味が悪いし…）,,
0xf1900,18,そのままにしておく,,
0xf1914,18,つかまえたあ……。,,
0xf1928,18,そういう遊びだし。,,
0xf193c,18,つかまえたあ……。,,
0xf1950,18,これじゃない……。,,
0xf1964,18,ナイフで刺す……。,,
0xf1978,18,あたしはカンベン。,,
0xf198c,18,つかまえたあ……。,,
0xf19a0,18,つかまえたあ……。,,
0xf19b4,18,（まず…どこへ…）,,
0xf19c8,18,立てかけちゃった。,,
0xf19dc,18,これじゃない……。,,
0xf19f0,18,ナイフで刺す……。,,
0xf1a04,18,ナイフで刺す…と。,,
0xf1a18,18,おじゃましまーす。,,
0xf1a2c,18,つかまえたあ……。,,
0xf1a40,18,それじゃないって。,,
0xf1a54,18,それじゃないって。,,
0xf1a68,18,なわけないよね…。,,
0xf1a7c,18,何も反応が無い…。,,
0xf1a90,18,何も反応が無い…。,,
0xf1aa4,18,何も反応が無い…。,,
0xf1ab8,18,あ、お母さんだ…。,,
0xf1acc,18,マジで怖かったよ。,,
0xf1ae0,18,（お願い…出て…）,,
0xf1af4,18,もしもし！レイカ？,,
0xf1b08,18,圏外！？…そんな！,,
0xf1b1c,18,そう。薄汚いやつ。,,
0xf1b44,18,…うん、わかった。,,
0xf1b58,18,最初はわたしがオニ,,
0xf1b6c,18,（マサキ！リコ！）,,
0xf1b80,18,はああ！すっきり！,,
0xf1b94,18,なにこれ！キモッ！,,
0xf1ba8,18,（…気のせい…？）,,
0xf1bbc,18,ほんとに捨てる気？,,
0xf1bd0,18,…やめよっかな…。,,
0xf1be4,18,…はい、もしもし。,,
0xf1bf8,18,心の中で１０数える,,
0xf1c0c,18,ははっ…だね……。,,
0xf1c20,18,マジで怖かったよ。,,
0xf1c34,18,これじゃない……。,,
0xf1c48,18,ホントにそう思う？,,
0xf1c5c,18,あ……俺、マサキ。,,
0xf1c70,18,とにかく出てみよ。,,
0xf1c84,18,死体が起き上がる？,,
0xf1c98,18,おじゃましまーす。,,
0xf1cac,18,とにかくあがって。,,
0xf1cc0,18,はああ！すっきり！,,
0xf1cd4,18,えーっ！見ないで？,,
0xf1ce8,18,分かった分かった。,,
0xf1cfc,18,もったいないなぁ。,,
0xf1d10,18,しょうがないなあ。,,
0xf1d24,18,（ひぃぃぃぃぃ！）,,
0xf1d38,18,（もう…ダメええ）,,
0xf1d4c,18,（…どうしよう…）,,
0xf1d60,18,まだ…バスタブ…。,,
0xf1d74,18,（お風呂場かな？）,,
0xf1d88,18,２０年前？古すぎ。,,
0xf1d9c,18,ごめんね…ミズキ。,,
0xf1db0,18,（殺されました…）,,
0xf1dc4,18,…アルミホイル…。,,
0xf1dd8,18,（殺されました…）,,
0xf1dec,18,わたしの部屋だ…。,,
0xf1e14,18,押し入れにかくれる,,
0xf1e28,18,…おい……天井…。,,
0xf1e3c,18,……どうしよう…。,,
0xf1e50,18,倉田裕見子について,,
0xf1e64,18,うん、わかってる。,,
0xf1e78,18,どっちなら信じる？,,
0xf1e8c,18,火の回りがはええ！,,
0xf1ea0,18,怖くてのぞけない…,,
0xf1eb4,18,つかまえたあ……。,,
0xf1ec8,18,おっ……ああ……。,,
0xf1edc,18,あったらしいって。,,
0xf1ef0,18,（ないという……）,,
0xf1f04,18,これを沈めて…と。,,
0xf1f18,20,（…ストーカー男…）,,
0xf1f30,20,（貼られていました）,,
0xf1f48,20,（都市伝説の真実…）,,
0xf1f60,20,とっても不安です…。,,
0xf1f78,20,どっちもどっちかな。,,
0xf1f90,20,まだ、ためらいが…。,,
0xf1fa8,20,（わからせないと…）,,
0xf1fc0,20,まだ、何かあるの…？,,
0xf1fd8,20,ひたすらたえるしか…,,
0xf1ff0,20,ちゃんと聞いててよ。,,
0xf2008,20,いったん風呂を出る。,,
0xf2020,20,ミズキ！やだあああ！,,
0xf2038,20,（目をつむったら…）,,
