offset_hex,largo_bytes,texto_original,revisado,traduccion
0x102040,22,……僕は違うと思う…。,,"......Yo creo que no es
asi..."
0x102058,22,（…にらめっこ…を…）,,"(...El juego de
miradas...)"
0x102070,22,ダメか…。他を探そう。,,"No sirve... Busquemos
en otro lado."
0x102088,22,恋のおまじないって…。,,Un hechizo de amor...
0x1020a0,22,…他のところを探そう。,,"...Busquemos en otro
lado."
0x1020b8,22,…レイカに…襲われた。,,...Reika...me ataco.
0x1020d0,22,にらめっこ…しましょ…,,"Juguemos...al juego de
miradas..."
0x1020e8,22,ライト向けてみないか？,,"Por que no le apuntamos
la luz?"
0x102100,22,キレイだって認めれば…,,"Si admito que es
hermoso..."
0x102118,22,…他のところを探そう。,,"...Busquemos en otro
lado."
0x102130,22,……もうすぐ夜明けだ。,,......Ya casi amanece.
0x102148,22,……しょうがねえなあ。,,"......No queda de
otra."
0x102160,22,今日は時間もないしな。,,"Hoy tampoco hay
tiempo."
0x102178,22,……もうすぐ夜明けだ。,,......Ya casi amanece.
0x102190,22,……ああ、そうする…。,,"......Ah, eso hare..."
0x1021a8,22,わかった…じゃあね…。,,"Entendido...nos
vemos..."
0x1021c0,22,（真相はわかりません）,,"(La verdad nunca se
supo)"
0x1021d8,22,今の…校長の霊…なの？,,"Eso de ahora...era el
fantasma del
director...?"
0x1021f0,22,…他のところを探そう。,,"...Busquemos en otro
lado."
0x102208,22,…なあ、もう出ないか？,,"...Oye, no vas a salir
ya?"
0x102220,22,まさか…プールの……。,,"No sera...de la
piscina..."
0x102238,22,ホントに呪われてるかも,,"Puede que de verdad
este maldito"
0x102250,22,（…閉じこめられた？）,,(...Quede encerrada?)
0x102268,22,…レイカに…襲われた。,,...Reika...me ataco.
0x102280,22,…あの時と…同じだ…。,,"...Es igual...que
aquella vez..."
0x102298,22,（子供の頃流行った…）,,"(Estuvo de moda cuando
eramos niños...)"
0x1022b0,22,親友と呼べる友達と…。,,"Con un amigo al que
pueda llamar mejor
amigo..."
0x1022c8,22,（くくっ……くっ……）,,(Ji ji... ji...)
0x1022e0,23,"！？
いま…近くで声が？",,"!?
Ahora...una voz cerca?"
0x1022f8,23,"！？
いま…近くで声が？",,"!?
Ahora...una voz cerca?"
0x102310,24,ちょっと話しすぎたかな。,,Creo que hable de mas.
0x10232c,24,（やっぱり…マサキは…）,,"(Despues de
todo...Masaki...)"
0x102348,24,ううん、でも楽しかった。,,"No, pero fue divertido."
0x102364,24,（あの手が…マサキ…？）,,"(Esa mano...era
Masaki...?)"
0x102380,24,すぐやめちゃったけどな。,,"Aunque lo deje
enseguida."
0x10239c,24,いいじゃん、歓迎するよ。,,"Esta bien, eres
bienvenida."
0x1023b8,24,やっぱり、何かあったの？,,"Despues de todo, paso
algo?"
0x1023d4,24,釣り、野球、スキー……。,,"Pesca, beisbol,
esqui......"
0x1023f0,24,…わたし、覚えてない…。,,"...Yo, no me
acuerdo..."
0x10240c,24,手を伸ばせば…届きそう。,,"Si estiro la
mano...parece que
llego."
0x102428,24,こういう時は人が多い方が,,"En momentos asi, es
mejor tener mas gente"
0x102444,24,わたし…覚えてないよ…。,,Yo...no me acuerdo...
0x102460,24,言いたいことはそれだけ？,,"Eso es todo lo que
querias decir?"
0x10247c,24,ええっ！知らなかった…。,,Eh! No lo sabia...
0x102498,24,あのさ、リコなんだけど。,,"Oye, es sobre Riko."
0x1024b4,24,夜明けまで、あと少し…。,,"Falta poco para el
amanecer..."
0x1024d0,24,交通事故にあわなかった？,,"No tuviste un accidente
de transito?"
0x1024ec,24,存在になってしまった…。,,"Se convirtio en ese tipo
de ser..."
0x102508,24,百物語は効力を失った…。,,"Las cien historias
perdieron su efecto..."
0x102524,24,ユウタは…そう言ってた。,,Eso...dijo Yuuta.
0x102540,24,…妙な…気配があるの…。,,"...Hay una
presencia...extraña..."
0x10255c,24,百物語実体化への手助け。,,"Una ayuda para
materializar las cien
historias."
0x102578,24,（でも、調べないと……）,,"(Pero, tengo que
investigar......)"
0x102594,24,（くっ……ケータイを…）,,"(Ngh......el
celular...)"
0x1025b0,24,もし僕がナナシだったら、,,"Si yo fuera Nanashi,"
0x1025cc,24,そうだな。リコらしいや。,,"Tienes razon. Que tipico
de Riko."
0x1025e8,24,…にらめっこ、しましょ。,,"...Juguemos al juego de
miradas."
0x102604,24,ユウタだけプール行くか？,,"Solo Yuuta va a la
piscina?"
0x102620,24,でもレイカはナナシだって,,"Pero dicen que Reika es
Nanashi"
0x10263c,24,…う……ん………ユウタ？,,...Mm......Yuuta?
0x102658,24,でも、なんでプールなの。,,"Pero, por que la
piscina."
0x102674,24,（……気味悪い…シミ…）,,"(......Una mancha...
espeluznante...)"
0x102690,24,（水に濡れた…足あと？）,,"(Huellas...mojadas de
agua?)"
0x1026ac,24,（えっ…レイカの声…！）,,"(Eh...la voz de
Reika...!)"
0x1026c8,24,２−１の教室は２階だな。,,"El salon 2-1 esta en el
segundo piso."
0x1026e4,24,（これを上れば…屋上…）,,"(Si subo esto...la
azotea...)"
0x102700,24,フッ、のんきでいいわね。,,"Ja, que bien que estes
tan tranquila."
0x10271c,24,…私もそんな気がする…。,,"...A mi tambien me
parece..."
0x102738,24,お、おい、くくく首つり！,,"O-oye, se... se
ahorco!"
0x102754,24,ああ…夜明けに地震が…。,,"Ah...un terremoto al
amanecer..."
0x102770,24,…ご…ごめんね……リコ…,,"...Lo...lo
siento......Riko..."
0x10278c,24,（…どうすればいいの？）,,(...Que debo hacer?)
0x1027a8,24,なんだ、何かあったのか？,,"Que pasa, ocurrio algo?"
0x1027c4,24,そこにナナシがいるはず。,,"Ahi deberia estar
Nanashi."
0x1027e0,24,レイカ！どこにいるの！？,,Reika! Donde estas!?
0x1027fc,24,リコの話になると楽しそう,,"Cuando se habla de
Riko, se ve feliz"
0x102818,24,（…まさか…人形…！？）,,"(...No sera...un
muñeco...!?)"
0x102834,24,（人形に…魂が宿る……）,,"(El alma...se aloja en el
muñeco......)"
0x102850,24,和英辞典、百科事典……。,,"Diccionario
japones-ingles,
enciclopedia......"
0x10286c,24,やっぱりリコはここに…。,,"Despues de todo, Riko
esta aqui..."
0x102888,24,それよりナナシのメール。,,"Mas importante, el
mensaje de Nanashi."
0x1028a4,25,"なに…？
…何がいるの！？",,"Que...?
...Que hay ahi!?"
0x1028c0,25,"レイカ！
いやっ！レイカ！",,"Reika!
No! Reika!"
0x1028dc,26,（ゴーグルを水に落とす…）,,"(Se le cayeron las gafas
al agua...)"
0x1028f8,26,（うそ…なんで…口裂け…）,,"(Mentira... por que...
la mujer de la boca
rasgada...)"
0x102914,26,いつも中止になってたんだ。,,"Siempre terminaba
cancelandose."
0x102930,26,…いいか…よく聞くんだ…。,,"...Escucha bien...lo
que te voy a decir..."
0x10294c,26,…おまえのせいさ…ミズキ。,,"...Es tu
culpa...Mizuki."
0x102968,26,不動産屋めぐりをした時よ。,,"Fue cuando recorrimos
las inmobiliarias."
0x102984,26,番号は１００へのカウント。,,"El numero es la cuenta
hacia el 100."
0x1029a0,26,…でも…今度は数が違う…。,,"...Pero...esta vez el
numero es distinto..."
0x1029bc,26,誰かが借りてるんじゃない？,,"No sera que alguien lo
esta alquilando?"
0x1029d8,26,レシピ本……なんじゃない？,,"No sera un libro de
recetas......?"
0x1029f4,26,…そのために…わたしを…。,,...Por eso...a mi...
0x102a10,26,信じられない…わたしは…。,,"No puedo
creerlo...yo..."
0x102a2c,26,（なんなの…この気持ち…）,,"(Que es esto...este
sentimiento...)"
0x102a48,26,なんで…地震が起きない…？,,"Por que...no ocurre el
terremoto...?"
0x102a64,26,じゃあ、誰かに操られて…？,,"Entonces, alguien la esta
controlando...?"
0x102a80,26,例えば、あなたの親友にね。,,"Por ejemplo, tu mejor
amiga."
0x102a9c,26,…これからは…君一人で…。,,"...De ahora en
mas...tu solo..."
0x102ab8,26,終わりよ…百物語なんて…。,,"Se acabo...eso de las
cien historias..."
0x102ad4,26,リコはその犠牲になった…、,,"Riko fue victima de
eso...,"
0x102af0,26,…僕は…都市伝説の闇に…。,,"...Yo...en la oscuridad
de la leyenda urbana..."
0x102b0c,26,“都市伝説百物語”の実行。,,"La ejecucion de las Cien
Historias de Leyendas
Urbanas."
0x102b28,26,えっ、どうしたんだよ急に。,,"Eh, que te pasa de
repente."
0x102b44,26,ナナシが…見守っている…。,,"Nanashi...esta
observando..."
0x102b60,26,うーん、ユウタはどう思う？,,"Mmm, tu que crees,
Yuuta?"
0x102b7c,26,屋上にリコはいなかったろ？,,"Riko no estaba en la
azotea, verdad?"
0x102b98,26,とりあえず、２階はどうだ？,,"Por lo pronto, que tal el
segundo piso?"
0x102bb4,26,とりあえず、２階はどうだ？,,"Por lo pronto, que tal el
segundo piso?"
0x102bd0,26,落ちてるの、拾えないかな…,,"No podre recogerlo, esta
ahi tirado..."
0x102bec,26,ちょっと気になるんだよな。,,"Me da un poco de
curiosidad."
0x102c08,26,あいつ、モテるんじゃない？,,"Ese tipo debe tener exito
con las chicas, no?"
0x102c24,26,スポーツや趣味関連の棚ね。,,"El estante de deportes y
pasatiempos."
0x102c40,26,リコは教室に来なかった…？,,"Riko no vino al
salon...?"
0x102c5c,26,リコは教室に来なかった…？,,"Riko no vino al
salon...?"
0x102c78,26,まずいな、時間がないぞ…。,,"Mal asunto, no hay
tiempo..."
0x102c94,26,まずいな、時間がないぞ…。,,"Mal asunto, no hay
tiempo..."
0x102cb0,26,わたしも入ろうかな、水泳部,,"Quizas tambien me una
al club de natacion"
0x102ccc,26,…人形…？どういうこと…？,,"...Un muñeco...? Que
significa eso...?"
0x102ce8,26,ちょっとおなかの調子が…。,,"Es que mi estomago anda
un poco mal..."
0x102d04,26,ちょっと…だいじょう…ぶ？,,Estas...bi-bien?
0x102d20,26,（…大きい…なんの音…？）,,"(...Fuerte...que es
ese sonido...?)"
0x102d3c,26,（…妙に生々しかった……）,,"(...Fue extrañamente
real......)"
0x102d58,26,ね、昨日のチェンメ、見た？,,"Oye, viste la cadena de
ayer?"
0x102d74,26,えっ？だって今、先生と…。,,"Eh? Es que ahora, con el
profesor..."
0x102d90,26,なにやってんだよ、一人で。,,Que haces ahi tu solo.
0x102dac,28,（口裂け…女……そんな……）,,"(La mujer...de la boca
rasgada......no puede
ser......)"
0x102dcc,28,そんなにプールってやばいの？,,"Es tan peligrosa la
piscina?"
0x102dec,28,んじゃ、ちょっと近道しよう。,,"Bueno, tomemos un
atajo."
0x102e0c,28,え、リコも水泳部員だったの？,,"Eh, Riko tambien era del
club de natacion?"
0x102e2c,28,（…リコの…ケータイ……？）,,"(...El celular...de
Riko......?)"
0x102e4c,28,俺はあらゆる手段を駆使して、,,"Yo, usando todos los
medios posibles,"
0x102e6c,28,水の底に眠る…亡者たちだ…。,,"Son los difuntos...que
duermen en el fondo del
agua..."
0x102e8c,28,……助かる方法は…ないの…。,,"......No hay
forma...de salvarse..."
0x102eac,28,フフッ…夢にまで見た瞬間…。,,"Jeje...el momento que
sonaba incluso en
sueños..."
0x102ecc,28,なにか、手がかりはないの…。,,No hay alguna pista...
0x102eec,28,…ユウタが言っていたのは…。,,"...Lo que decia Yuuta
era..."
0x102f0c,28,（地面に叩きつけられる瞬間）,,"(El instante en que
golpea contra el suelo)"
0x102f2c,28,時間もないし、好きにしたら。,,"No hay tiempo, haz lo
que quieras."
0x102f4c,28,まあ、リコは元水泳部だけど。,,"Bueno, Riko fue del club
de natacion."
0x102f6c,28,（えっ…まさか…レイカ！？）,,"(Eh...no
sera...Reika!?)"
0x102f8c,28,おまじないって、どうすれば…,,"El hechizo, como se
hace..."
0x102fac,28,（ここにリコはいなかった…）,,"(Riko no estaba
aqui...)"
0x102fcc,28,レイカ…どこにもいないね…。,,"Reika...no esta en
ningun lado..."
0x102fec,28,レイカ…どこにもいないね…。,,"Reika...no esta en
ningun lado..."
0x10300c,28,（このゴーグルを使って……）,,"(Usando estas
gafas......)"
0x10302c,28,（結局見つかりませんでした）,,"(Al final, no la
encontraron)"
0x10304c,28,そうね…リコを探さないと…。,,"Es verdad...hay que
buscar a Riko..."
0x10306c,28,（マサキを見捨てられない…）,,"(No puedo abandonar a
Masaki...)"
0x10308c,28,（この個室だけ閉まってる…）,,"(Solo este cubiculo esta
cerrado...)"
0x1030ac,28,（ドアのノック…これって…）,,"(Golpes en la
puerta...esto es...)"
0x1030cc,28,あ、男子の更衣室だけ開くよ。,,"Ah, solo el vestidor de
hombres abre."
0x1030ec,28,…なんで、わたしばっかり…。,,"...Por que...siempre a
mi..."
0x10310c,29,"レイカ！いるの！？
レイカ！！",,"Reika! Estas ahi!?
Reika!!"
0x10312c,29,"プール？
まあ、水場だしな…。",,"La piscina?
Bueno, es un lugar con
agua..."
0x10314c,29,"あ、おい！
…………あたた…。",,"Ah, oye!
......Ay, ay..."
0x10316c,30,（…ミズキとも友達でいたい…）,,"(...Quiero seguir
siendo amiga de Mizuki
tambien...)"
0x10318c,30,（…あいつを取られたくない…）,,"(...No quiero que me lo
quiten...)"
0x1031ac,30,（あった…マサキの…ロッカー）,,"(Aqui esta...el
casillero...de Masaki)"
0x1031cc,30,リコもおんなじこと言ってた…。,,"Riko tambien decia lo
mismo..."
0x1031ec,30,ポマード！ポマード！ポマード！,,"Pomada! Pomada!
Pomada!"
0x10320c,30,写真撮ったら、たたられそう…。,,"Si le saco una foto,
seguro me maldice..."
0x10322c,30,俺…小学生の時…この交差点で、,,"Yo...cuando estaba en
primaria...en este
cruce,"
0x10324c,30,それってドリームパークのこと？,,"Eso es sobre Dream
Park?"
0x10326c,30,（どうしちゃったの…わたし…）,,"(Que me esta
pasando...a mi...)"
0x10328c,30,あとは…どうやって近づくか…。,,"Ahora falta...como
acercarme..."
0x1032ac,30,ああ、おかげでついに実現する。,,"Ah, gracias a eso, por
fin se hara realidad."
0x1032cc,30,その時……君と出会ったんだ…。,,"En ese
momento......te
conoci a ti..."
0x1032ec,30,そんな単純な話じゃないでしょ。,,"No es una historia tan
simple, verdad."
0x10330c,30,俺は、ユウタを信じてるからな。,,Yo confio en Yuuta.
0x10332c,30,その点はレイカと考えは同じだ。,,"En eso, pienso lo mismo
que Reika."
0x10334c,30,（…今なら、まだ間に合う…？）,,"(...Si es ahora, todavia
llego a tiempo...?)"
0x10336c,30,でも、わたし、ナナシのメールは,,"Pero, yo, los mensajes
de Nanashi"
0x10338c,30,（あれは…正夢…だったの…？）,,"(Eso...era un sueño
premonitorio...?)"
0x1033ac,30,（…ナナシ…が…見守ってる…）,,"(...Nanashi...esta
observando...)"
0x1033cc,30,ね、ねえ、今はリコのことが…。,,"Oye, oye, ahora lo que
importa es Riko..."
0x1033ec,30,じゃ、俺たちは教室に行くから、,,"Bueno, nosotros vamos
al salon,"
0x10340c,30,プールでおまじないをしたら…。,,"Si hacemos el hechizo en
la piscina..."
0x10342c,30,プールかトイレ、どっちなんだ。,,"La piscina o el bano,
cual es?"
0x10344c,30,ＯＫ、俺たちはトイレを調べる。,,"OK, nosotros revisamos
el bano."
0x10346c,30,仕方ない。他のところを探そう。,,"No hay opcion.
Busquemos en otro lado."
0x10348c,30,この前も告られたって言ってた。,,"Dijo que la otra vez
tambien se le
declararon."
0x1034ac,30,（“ナナシ”からのメールが…）,,"(Un mensaje de
Nanashi...)"
0x1034cc,30,（えっ…急に真剣なまなざし…）,,"(Eh...de repente una
mirada seria...)"
0x1034ec,30,このポスター、目が光ってる…。,,"En este poster, los ojos
brillan..."
0x10350c,30,それくらいの時間はあるはずだ。,,"Deberia haber tiempo
para eso."
0x10352c,30,新校舎内を片っ端から探すんだ！,,"Busquemos por todo el
edificio nuevo, uno por
uno!"
0x10354c,30,ええ、リコを探すのが先だから。,,"Si, porque primero hay
que buscar a Riko."
0x10356c,30,レイカ！いるなら返事してくれ！,,"Reika! Si estas ahi,
responde!"
0x10358c,30,…水に…かえろう…よぉぉぉ…。,,"...Volvamos...al
agua...ooooh..."
0x1035ac,30,（入って調べるしか、ないか…）,,"(No queda otra que
entrar a revisar...)"
0x1035cc,30,レイカ、先に２階を調べようぜ。,,"Reika, revisemos
primero el segundo piso."
0x1035ec,30,じゃ、あのコがナナシってこと？,,"Entonces, esa chica es
Nanashi?"
0x10360c,30,メールのこと…生徒から聞いた。,,"Sobre los mensajes...lo
escuche de un alumno."
0x10362c,30,…わたし、最近…不安なんです。,,"...Yo,
ultimamente...estoy
inquieta."
0x10364c,30,自分がナナシじゃないかって…。,,"Que tal vez yo misma sea
Nanashi..."
0x10366c,30,（なんか…様子が…おかしい…）,,"(Algo... anda...
raro...)"
0x10368c,30,両手で首をしめられたからな…。,,"Porque me apretaron el
cuello con las dos
manos..."
0x1036ac,30,ちょっと貸して、調べてみる…。,,"Prestamelo un momento,
voy a revisarlo..."
0x1036cc,30,（あの時の…ユウタと同じだ…）,,"(Es igual...que aquella
vez con Yuuta...)"
0x1036ec,30,（あの時、ユウタは言ってた…）,,"(En ese momento, Yuuta
decia...)"
0x10370c,32,（きっと…あたしの方がかわいい）,,"(Seguro que...yo soy
mas linda)"
0x103730,32,結局、自分を励ますためのもの…。,,"Al final, era solo para
animarme a mi misma..."
0x103754,32,夢にまで見た“東京大地震”が…。,,"El Gran Terremoto de
Tokio que sonaba hasta
en sueños..."
0x103778,32,俺もはっきり思い出せないけどな。,,"Yo tampoco lo recuerdo
muy bien."
0x10379c,32,あ、お母さん、仕事中にごめんね。,,"Ah, mama, perdon por
molestarte en el trabajo."
0x1037c0,32,…あなたが…リコのケータイを…。,,"...Tu...tenias el
celular de Riko..."
0x1037e4,32,駅前の路地って迷路みたいでしょ。,,"Los callejones frente a la
estacion son como un
laberinto, no?"
0x103808,32,でも、ひどいケガだったんでしょ。,,"Pero fue una herida
grave, no?"
0x10382c,32,ね、わたしに何か隠し事してない？,,"Oye, no me estas
ocultando algo?"
0x103850,32,（教室……特になにもないみたい）,,"(El salon......parece
que no hay nada
especial)"
0x103874,32,霊界のナナシと…交信したんだ…。,,"Me comunique...con el
Nanashi del mundo
espiritual..."
0x103898,32,（教室……特になにもないみたい）,,"(El salon......parece
que no hay nada
especial)"
0x1038bc,32,（教室……特になにもないみたい）,,"(El salon......parece
que no hay nada
especial)"
0x1038e0,32,（教室……特になにもないみたい）,,"(El salon......parece
que no hay nada
especial)"
0x103904,32,でも結局、犯人はわからなかった。,,"Pero al final, nunca se
supo quien fue el
culpable."
0x103928,32,（教室……特になにもないみたい）,,"(El salon......parece
que no hay nada
especial)"
0x10394c,32,なんかね、不穏な空気を感じるの。,,"Siento como un ambiente
inquietante."
0x103970,32,“にらめっこ”のやり方がある…。,,"Hay una forma de hacer
el juego de miradas..."
0x103994,32,おそらく…ナナシの最終目的は…、,,"Seguramente...el
objetivo final de Nanashi
es...,"
0x1039b8,32,（あいつのこと、好きだったの？）,,(Te gustaba el?)
0x1039dc,32,こんなおいしい情報を教えるかい？,,"Crees que te voy a dar
un dato tan jugoso asi
como asi?"
0x103a00,32,…その情報だって本当かどうか…。,,"...Ni siquiera se si esa
informacion es cierta..."
0x103a24,32,あと１通で…百物語が完成する…。,,"Con un mensaje
mas...se completan las
cien historias..."
0x103a48,32,（ただのウワサ…当たるわけない）,,"(Solo es un rumor...no
puede ser cierto)"
0x103a6c,32,（天国をイメージするものって…）,,"(Algo que represente al
cielo...)"
0x103a90,32,（ポスターが…はがれかかってる）,,"(El poster...se esta
despegando)"
0x103ab4,32,もっと身近な場所じゃないかしら。,,"No sera un lugar mas
cercano?"
0x103ad8,32,（そのまま入院してしまいました）,,"(Y asi termino
internada)"
0x103afc,32,リコの好きな相手って誰なんだろ。,,"Quien sera el chico que
le gusta a Riko?"
0x103b20,32,（でも…ちょっと様子が…ヘン…）,,"(Pero...algo
anda...raro...)"
0x103b44,32,プッ…あははは、バカじゃないの。,,"Pff...jajaja, que tonto
eres."
0x103b68,32,落ち着いて…ちゃんと調べないと。,,"Calmate...hay que
investigar bien."
0x103b8c,32,よし、片っ端から調べてみようぜ。,,"Bien, revisemos todo,
uno por uno."
0x103bb0,32,まだ他も探さなきゃいけないだろ。,,"Todavia hay que buscar
en otros lados, no?"
0x103bd4,32,今入ると、ちょっとやばいかも…。,,"Si entramos ahora,
podria ser peligroso..."
0x103bf8,32,でもまた鍵がかかってるんじゃ…。,,"Pero seguro que esta
cerrado con llave otra
vez..."
0x103c1c,32,（結局、地震は起きませんでした）,,"(Al final, el terremoto
nunca ocurrio)"
0x103c40,32,地縛霊っていうより、守護霊ね…。,,"Mas que un espiritu
atado a la tierra, es un
espiritu guardian..."
0x103c64,32,（プラスチック…の……足音…？）,,"(Pasos...de
plastico...?)"
0x103c88,32,（マサキのロッカーが開いている）,,"(El casillero de Masaki
esta abierto)"
0x103cac,32,いつもアドバイスしてくれたのに。,,"Y eso que siempre me
daba consejos."
0x103cd0,32,チェーンメールのことを思い出せ。,,"Recuerda lo de la cadena
de mensajes."
0x103cf4,33,"うん。
なんか優しく励まされた…。",,"Si.
Me animaron con mucha
dulzura..."
0x103d18,33,"（はっ…！
　人形が…消えた…？）",,"(Ah...!
El muñeco...
desaparecio...?)"
0x103d3c,35,"水場はもともと霊を呼び
やすいんだ。",,"Los lugares con agua
atraen espiritus con
facilidad."
0x103d60,35,"この広さだし…今は何が起きても
…。",,"Con lo grande que es, ya
nada me extrañaria..."
0x103d84,35,"あいつ、けっこう平泳ぎ
速いんだぞ。",,"El es bastante rapido
nadando pecho."
0x103da8,35,"なあ、これのどこが家庭料理
なんだ？",,"Oye, en que parte esto
es comida casera?"
0x103dcc,35,"その子は救急車で
運ばれていった…。",,"A esa chica se la llevaron
en ambulancia..."
0x103df0,35,"たしか…
そんな名前だったような…。",,"Creo que...era un
nombre asi..."
0x103e14,35,"ハヤカワミズキの素性を
突き止めた。",,"Descubri quien es
realmente Hayakawa
Mizuki."
0x103e38,35,"あいつ、
まだ帰宅してないんだって。",,"Dicen que el todavia no
volvio a casa."
0x103e5c,35,"リコがマサキのこと…
好きなんて…。",,"Que a Riko...le guste
Masaki..."
0x103e80,35,"…じゃあ、交差点で見た
少年って…。",,"...Entonces, el chico
que vi en el cruce..."
0x103ea4,35,"まあ、ミズキが疑われるくらい
なら、",,"Bueno, si con eso
alcanza para que
sospechen de Mizuki,"
0x103ec8,35,"俺がナナシってことでも
いいけどな。",,"Estaria bien que dijeran
que yo soy Nanashi."
0x103eec,35,"親父の会社、通信メーカーだから
ね。",,"Es que la empresa de mi
viejo es de
telecomunicaciones."
0x103f10,35,"そのうち化けの皮をはがして
あげる。",,"Pronto le voy a quitar la
mascara."
0x103f34,35,"ユウタが来るなら、来なかった
のに。",,"Si hubiera sabido que
vendria Yuuta, no habria
venido."
0x103f58,35,"どうやら…その時が来た
みたいだ…。",,"Parece que...ya llego el
momento..."
0x103f7c,35,"そう。
その証拠にチェーンメールは、",,"Asi es.
Como prueba de eso, la
cadena de mensajes,"
0x103fa0,35,"じゃあ、わたしがしてきた
ことは…。",,"Entonces, lo que yo
estuve haciendo..."
0x103fc4,35,"たぶん、その頃に届いた
メールが…。",,"Seguro que el mensaje
que llego en esa
epoca..."
0x103fe8,35,"でも…そんなことは珍しく
ないんだ。",,"Pero...eso no es tan
raro..."
0x10400c,35,"僕は最初からプールだと
思っていた。",,"Yo desde el principio
pense que era la
piscina."
0x104030,35,"レイカ…！
まさか…レイカがナナシ！",,"Reika...!
No puede ser...Reika es
Nanashi!"
0x104054,35,"そういえば…ナナシの
チェンメにも。",,"Ahora que lo
pienso...tambien en la
cadena de Nanashi."
0x104078,35,"なあ、ちょっと中、
覗いてみないか？",,"Oye, no quieres echar
un vistazo adentro?"
0x10409c,35,"トイレに行った方が
いいんじゃない？",,"No seria mejor ir al
bano?"
0x1040c0,35,"やめろ…何が起きるか
わかんないぞ。",,"Basta...no se sabe que
puede pasar."
0x1040e4,37,"レイカに襲われた時…
ついたのかな…。",,"Sera que me la
hice...cuando me ataco
Reika..."
0x10410c,37,"“呪いの交差点”って
言われてるんだ。",,"Le dicen el cruce
maldito."
0x104134,37,"…わたしより…リコの方が
お似合い…。",,"...Riko le queda
mejor...que yo..."
0x10415c,37,"だったら、おまえも同じ顔に
してやる！",,"Entonces, te voy a dejar
con la misma cara!"
0x104184,37,"…遊園地って、
ドリームパークのこと？",,"...El parque de
diversiones, te refieres
a Dream Park?"
0x1041ac,37,"ひょっとして…
大きな木のある交差点？",,"Sera...el cruce con el
arbol grande?"
0x1041d4,37,"救急車に運ばれている
最中だったのよ。",,"La estaban llevando en la
ambulancia justo en ese
momento."
0x1041fc,37,"でも、どうしたの？
急にそんなこと…。",,"Pero, que te pasa?
Preguntar eso de
repente..."
0x104224,37,"…そろそろ気づくと
思っていたけど…。",,"...Pense que ya te ibas
a dar cuenta..."
0x10424c,37,"あ、その話じゃないの…？
あちゃ……。",,"Ah, no era sobre
eso...?
Vaya......"
0x104274,37,"ごめん、携帯にキャッチ
入っちゃった。",,"Perdon, me entro una
llamada en espera."
0x10429c,37,"都市伝説が最高の形で実体化
するんだ！",,"La leyenda urbana se va
a materializar en su
mejor forma!"
0x1042c4,37,"ただの夜遊びなら、
いいんだけどな…。",,"Si fuera solo para salir
de noche, no habria
problema..."
0x1042ec,37,"なんか…今回はいやな予感が
するんだ。",,"Tengo un mal
presentimiento esta
vez..."
0x104314,37,"ま、あのバカのことも多少
心配だしね。",,"Bueno, tambien me
preocupa un poco ese
tonto."
0x10433c,37,"最近、ナナシからの
チェーンメールに、",,"Ultimamente, en la
cadena de mensajes de
Nanashi,"
0x104364,37,"霊的な力が宿ってきている気が
するの。",,"Siento que se le esta
impregnando un poder
espiritual."
0x10438c,37,"それじゃ、
他の奴らの噂話と同じだろ。",,"Entonces,
es lo mismo que los
rumores de los demas."
0x1043b4,37,"その時もユウタが犯人だって
疑われた。",,"En ese momento tambien
sospecharon que Yuuta
era el culpable."
0x1043dc,37,"…ユウタ？
ユウタはナナシじゃないよ。",,"...Yuuta?
Yuuta no es Nanashi."
0x104404,37,"仮に本物のナナシじゃないと
しても…。",,"Aunque no sea el
verdadero Nanashi..."
0x10442c,37,"…勝てば…必ず質問に
答えてくれる…。",,"...Si gano...seguro
que responde mi
pregunta..."
0x104454,37,"何か大事なことを隠してる…
気がする。",,"Siento que esta
ocultando algo
importante..."
0x10447c,37,"ふ…ふざけんな！
あと一歩だったのに！",,"N-no jodas!
Estaba a un paso!"
0x1044a4,37,"おびただしい数の人間に
広まっている。",,"Se ha esparcido entre
una cantidad enorme de
gente."
0x1044cc,37,"届いている最後のメールは、
９８通目。",,"El ultimo mensaje que
llego es el numero 98."
0x1044f4,37,"だからリコが無事な可能性は
十分ある。",,"Por eso, hay bastante
posibilidad de que Riko
este a salvo."
0x10451c,37,"（違う未来が
　あったのでしょうか？）",,"(Habra existido un
futuro diferente?)"
0x104544,37,"じゃあ、ユウタと…わたしは
プールで。",,"Entonces, Yuuta y... yo
en la piscina."
0x10456c,37,"レイカって名前、“霊感”の
ダジャレ？",,"El nombre Reika es un
juego de palabras con
poder espiritual?"
0x104594,37,"２階には教室のほかに、
何があったけ？",,"Aparte de los salones,
que mas habia en el
segundo piso?"
0x1045bc,37,"じゃあ、この赤い液体は…
錆びた水…？",,"Entonces, este liquido
rojo... es agua
oxidada...?"
0x1045e4,37,"都市伝説の真実って、
こんなものね…。",,"Asi que esta es la verdad
detras de la leyenda
urbana..."
0x10460c,37,"まずはリコの教室に
行ってみましょう。",,"Primero vayamos al salon
de Riko."
0x104634,37,"とにかく…地震なら…ここは
危険だ…。",,"De todos modos... si es
un terremoto... aqui es
peligroso..."
0x10465c,37,"…それに、俺、今図書室に
入るのは…。",,"...Ademas, ahora
mismo entrar a la
biblioteca..."
0x104684,37,"ところでさ、ジバクレイ…って
なんだ？",,"Por cierto, que es eso de
un espiritu atado a un
lugar?"
