offset_hex,largo_bytes,texto_original,revisado,traduccion
0xfc270,28,ねえ、ドリームパークって何？,,"Hey, what's Dream
Park?"
0xfc290,28,マサキは観覧車前にいるよね？,,"Masaki's in front of the
Ferris wheel, right?"
0xfc2b0,28,どうして風船がこんな所に…。,,"Why is there a balloon in
a place like this..."
0xfc2d0,28,マサキは観覧車前にいるよね？,,"Masaki's in front of the
Ferris wheel, right?"
0xfc2f0,28,ハセガワさん、待って下さい！,,"Mr. Hasegawa, please
wait!"
0xfc310,29,"オーナー…
つまりお父さんは、",,"The owner... that is,
your dad,"
0xfc330,30,そんな気持ちを思い出させれば、,,"If I make him remember
that feeling,"
0xfc350,30,この地図で確認しながらまわろ。,,"Let's go around
checking this map."
0xfc370,30,…そう、また巻き込まれたのね。,,"...I see, you got
caught up in this again."
0xfc390,30,いったいわたし、どうすれば…。,,"What am I supposed to
do..."
0xfc3b0,30,（そして、あの女の子は……？）,,"(And that girl... what
happened to
her......?)"
0xfc3d0,30,（いろいろな謎を残したまま、）,,"(Leaving several
mysteries unsolved,)"
0xfc3f0,30,うん、わたしなりに考えてみた。,,"Yeah, I thought about it
in my own way."
0xfc410,30,邪悪なピエロがいられないほど？,,"So much that an evil
clown can't stay there?"
0xfc430,30,そう。楽しいものはより楽しく、,,"Yeah. Making fun things
even more fun,"
0xfc450,30,やってもらいたいことがあるの。,,"There's something I
want you all to do."
0xfc470,30,そんなに大雑把なわけないだろ。,,"It can't be that
careless."
0xfc490,30,座ると音がなるように出来てる。,,"It's designed to make a
sound when you sit on
it."
0xfc4b0,30,こ、これは関係ないよね。うん。,,"T-this has nothing to do
with it. Yeah."
0xfc4d0,30,ちょっと。昔のことなんだから。,,"Hey. That was a long
time ago."
0xfc4f0,30,開かないようになっていたが…。,,"It was made so it
wouldn't open, but..."
0xfc510,30,実は、気になる夢を見ちゃって。,,"Actually, I had a dream
that worried me."
0xfc530,30,今夜、ドリームパークに行くの？,,"Are you going to Dream
Park tonight?"
0xfc550,30,……僕らが大きくなったんだよ。,,"......It's just that we
grew up."
0xfc570,30,怪奇現象のウワサの現場は３つ。,,"There are three places
with rumors of strange
phenomena."
0xfc590,30,ゼッタイ、お尻が汚れちゃうよ。,,"My butt's definitely
going to get dirty."
0xfc5b0,30,あたし、お化け屋敷に行きたい。,,"I want to go to the
haunted house."
0xfc5d0,30,うわ…。ゼッタイ何か出そう…。,,"Ugh... something's
definitely going to show
up..."
0xfc5f0,30,泣くのは勘弁してくれよ、リコ。,,"Please don't cry, Riko."
0xfc610,30,お化け屋敷の意味ないよ、それ。,,"That defeats the purpose
of a haunted house."
0xfc630,30,（これからも守られていきます）,,"(It will continue to be
protected from now on)"
0xfc650,30,（あの遊園地の中に見たのか、）,,"(If she saw it inside that
amusement park,)"
0xfc670,30,何か言いたいことがあるんだろ？,,"You've got something
you want to say, don't
you?"
0xfc690,30,なんでこんなことになるのよぅ。,,"Why does it end up like
this..."
0xfc6b0,30,こんな日記を見つけるなんて…。,,"I can't believe I found a
diary like this..."
0xfc6d0,30,ドリームパークのオーナーが！？,,"The owner of Dream
Park!?"
0xfc6f0,30,どうやら管理事務所みたいだな。,,"It looks like it's the
management office."
0xfc710,30,ここで観覧車を操作するんだね。,,"This is where you
operate the Ferris
wheel."
0xfc730,30,ずいぶん簡単な操作パネルだな。,,"It's a pretty simple
control panel."
0xfc750,31,"なによっ！
いま取り込み中なの！",,"What do you want! I'm
busy right now!"
0xfc770,31,"大丈夫。
どうってことないから。",,"I'm fine. It's nothing
special."
0xfc790,32,とにかく、このままじゃ危険です。,,"Anyway, this is
dangerous as it is."
0xfc7b4,32,あんまり動かないほうがいいって。,,"You'd better not move
too much."
0xfc7d8,32,でも詳しい話はあとにしましょう。,,"But let's leave the
details for later."
0xfc7fc,32,そう、どんな小さなものでもいい。,,"Yeah, something small is
enough."
0xfc820,32,流石に刃は作り物みたいだけどね。,,"Though of course, the
blade looks fake."
0xfc844,32,スプラッター映画でよく見るよね。,,"You see it a lot in gore
movies."
0xfc868,32,ピエロも…遊園地に現れる幽霊…。,,"The clown too... a
ghost that appears in the
park..."
0xfc88c,32,夢を継ぐ気はないみたいだけどね。,,"Although he doesn't
seem to intend to carry
on the dream."
0xfc8b0,32,でも、彼の理念は徹底していたわ。,,"But his philosophy was
very firm."
0xfc8d4,32,だったら、あのピエロも同じかも。,,"Then, maybe that clown
is the same."
0xfc8f8,32,だから、全体を照らすのは無理だ。,,"That's why it's
impossible to light up
everything."
0xfc91c,32,オーナーの思い入れのあるものを、,,"Something with special
meaning to the owner,"
0xfc940,32,リコが今、お化け屋敷にいたっけ。,,"Riko's in the haunted
house right now, right."
0xfc964,32,それに、ドリームパークは特にね。,,"And especially, Dream
Park in particular."
0xfc988,32,え！？どうして知ってるんですか？,,"Huh!? How do you know
that?"
0xfc9ac,32,でも、彼の理念は徹底していたわ。,,"But his philosophy was
very firm."
0xfc9d0,32,じゃあ、まずはどこから行こうか？,,"Well, where should we
start first?"
0xfc9f4,32,ひゃー、さわったら手が汚れそう。,,"Ugh, if I touch it my
hands are going to get
dirty."
0xfca18,32,いい感じでボロボロになってるな。,,It's pretty run-down.
0xfca3c,32,わたしのお気に入りだった服なの。,,It was my favorite outfit.
0xfca60,32,通路があるのは聞いたことがある。,,"I've heard there's a
passage."
0xfca84,32,…霊の動きは収まったみたいだ…。,,"...It seems the spirit's
movement has settled
down..."
0xfcaa8,32,バーカ。じゃあ誰が先に入ろうか？,,"Idiot. So, who goes in
first?"
0xfcacc,32,それは……、そうかもしれないが。,,"That...... might be
true, but."
0xfcaf0,32,リコ！よかった！どこからきたの？,,"Riko! Thank goodness!
Where did you come
from?"
0xfcb14,32,だってここ、電源きてないんだよ！,,"It's just that there's no
power here!"
0xfcb38,32,早いところマサキとも合流しよう。,,"Let's meet up with
Masaki soon."
0xfcb5c,32,とにかく、ここを動くのは危ない。,,"Anyway, it's dangerous
to move from here."
0xfcb80,32,しっ、何か……音が聞こえないか？,,"Shh, don't you hear
something... a sound?"
0xfcba4,32,リコ！よかった！どこからきたの？,,"Riko! Thank goodness!
Where did you come
from?"
0xfcbc8,32,（夢のことは忘れることにします）,,"(I decide to forget about
the dream)"
0xfcbec,32,早いところマサキとも合流しよう。,,"Let's meet up with
Masaki soon."
0xfcc10,32,しっ、大きな声を出さない方が…。,,"Shh, you'd better not
talk so loud..."
0xfcc34,32,そんな物騒なもの、ここにはない。,,"There's nothing that
dangerous here."
0xfcc58,33,"ピエロに襲われる夢を
見たんです。",,"I had a dream where a
clown attacked me."
0xfcc7c,33,"→　観覧車
↓　メリーゴーラウンド",,"-> Ferris wheel v
Carousel"
0xfcca0,33,"あ、私…
てっきり怒られるのかと。",,"Ah, I... thought you
were going to scold me."
0xfccc4,33,"地下通路？
わかった、ありがとう。",,"An underground
passage? Got it, thanks."
0xfcce8,33,"いったい、
なにが起こっているの？",,"What the heck is going
on?"
0xfcd0c,33,"心当たり？
…いや、馬鹿馬鹿しい。",,"Does something come to
mind? ...No, that's
silly."
0xfcd30,35,"親父のお気に入りの
場所だったから。",,"Because it was my old
man's favorite place."
0xfcd54,35,"アイテムとして
しっかり見ておこう。",,"I'll take a good look, it
might be a useful item."
0xfcd78,35,"おもしろそう！
やってやろうじゃん！",,"That sounds fun! Let's
do it!"
0xfcd9c,35,"何か書いてあるな…
よく見てみよう。",,"There's something
written... let me take a
closer look."
0xfcdc0,35,"わからない。
私も見るのは初めてだ。",,"I don't know. I'm also
seeing it for the first
time."
0xfcde4,35,"それに金目のものなんて
ないはずだ。",,"Besides, there shouldn't
be anything valuable."
0xfce08,35,"↑　観覧車
→　ドリームパーク事務所",,"^ Ferris wheel -> Dream
Park office"
0xfce2c,35,"なにをする必要があるか
考えないと。",,"I need to think about
what has to be done."
0xfce50,35,"またチェンメ？
ドリームパークは…。",,"Another chain mail? The
Dream Park thing is..."
0xfce74,35,"もう十年ぐらい前だよ、
つぶれたの。",,"It was about ten years
ago, it went bankrupt."
0xfce98,35,"観覧車が
金庫のカギだったなんて…。",,"I can't believe the Ferris
wheel was the key to the
safe..."
0xfcebc,35,"お化け屋敷に
電力を通す必要がある。",,"We need to get
electricity to the haunted
house."
0xfcee0,35,"そういうところに
興味本位で行くの、",,"Going to places like that
out of mere curiosity,"
0xfcf04,35,"いえ、大した話じゃ
ありませんから。",,"No, it's nothing
important."
0xfcf28,35,"大丈夫です。
心配かけてすいません。",,"I'm fine. Sorry for
worrying you."
0xfcf4c,35,"私は真面目に
聞いていなかったから。",,"It's just that I wasn't
listening seriously."
0xfcf70,35,"なにをする必要があるか
考えないと。",,"I need to think about
what has to be done."
0xfcf94,35,"乗ってみれば？
写真とってあげるよ。",,"Why don't you get on?
I'll take a picture of
you."
0xfcfb8,35,"電子ロックが、これで
開けるはず…。",,"The electronic lock
should open with this..."
0xfcfdc,35,"ここがホラースポットの
ひとつなの？",,"Is this one of the horror
spots?"
0xfd000,35,"奥にある鏡に
自分の顔をうつすと…。",,"If you reflect your face
in the mirror at the
back..."
0xfd024,35,"部屋の明かりを
つけなかったために、",,"For not having turned on
the room's light,"
0xfd048,35,"きっと鏡の角度で
そういう風に見える",,"It's probably just the
angle of the mirror
making it look that way"
0xfd06c,35,"もしかして、ここって
鬼門の方向！？",,"Don't tell me this is the
cursed direction!?"
0xfd090,35,"メリーゴーラウンドで
見たような…。",,"I feel like I saw it on the
carousel..."
0xfd0b4,35,"ここのオバケは
機械で動くんだけど、",,"The ghosts here run on
machines, but"
0xfd0d8,35,"鏡は光があって
はじめて光るんだよ。",,"A mirror only shines if
there's light."
0xfd0fc,35,"道順の矢印がかすかに
光っているね。",,"The path arrows are
glowing faintly."
0xfd120,35,"もしかしたら何かの
仕掛けかも……。",,"Maybe it's some kind of
mechanism..."
0xfd144,35,"通路はそれぞれの
アトラクションの、",,"The corridor connects
each attraction,"
0xfd168,35,"本当になくなるのか、
やっぱり……。",,"It's really going to
disappear, after all..."
0xfd18c,35,"祟りなんてイタズラに
決まっている。",,"A curse is nothing more
than a prank, for sure."
0xfd1b0,35,"わたしたちは別に
イタズラなんか…。",,"We didn't play any
prank..."
0xfd1d4,35,"通路はそれぞれの
アトラクションの、",,"The corridor connects
each attraction,"
0xfd1f8,35,"霊たちが、楽しかった
思い出の場所に",,"The spirits, at the place
of their happy
memories,"
0xfd21c,35,"今も遊園地で遊んでいる
っていうの？",,"Are you telling me
they're still playing in
the park?"
0xfd240,35,"夜光塗料が、
かすかに光っているね。",,"The glow-in-the-dark
paint is glowing faintly."
0xfd264,37,"そんなこと、言われんでも
わかってる。",,"I already know that
without you telling me."
0xfd28c,37,"マサキとリコとも
はぐれちゃったし…。",,"Besides, I got separated
from Masaki and Riko..."
0xfd2b4,37,"子供の頃、私は親父が…
嫌いだった…。",,"As a kid, I... hated my
old man..."
0xfd2dc,37,"でもこの事務所になら…
あるかもな…。",,"But in this office...
maybe there is..."
0xfd304,37,"私は親父のような情熱は
持っていない。",,"I don't have the same
passion my old man had."
0xfd32c,37,"親父は強い信念をもった
経営者だった。",,"My old man was a
businessman with strong
convictions."
0xfd354,37,"←　ジェットコースター
　　お化け屋敷",,"-> Roller coaster /
Haunted house"
0xfd37c,37,"秘密の地下通路のことは
ご存知ですか？",,"Do you know anything
about the secret
underground passage?"
0xfd3a4,37,"ただ電源を入れるだけじゃ
ダメだよね。",,"Just turning on the
power isn't enough, is
it?"
0xfd3cc,37,"そっか。
ミズキは行ったことないっけ？",,"I see. Mizuki, hadn't
you been there?"
0xfd3f4,37,"ピエロは消えるんじゃ
ないでしょうか。",,"I think the clown might
disappear."
0xfd41c,37,"まさか、こんな大掛かりな
仕掛けを…。",,"I can't believe they built
such a huge
mechanism..."
0xfd444,37,"『呪いの遊園地』の謎を
解くためにね。",,"To solve the mystery of
the cursed amusement
park."
0xfd46c,37,"風船は必ず自分で
ガスを入れていると、",,"He always filled the
balloons with gas
himself,"
0xfd494,37,"ドリームパークに
行ったことあるんだ。",,"Yeah, I've been to
Dream Park."
0xfd4bc,37,"こいつ、ピエロが怖くて
泣き出してさ。",,"This guy started crying
because the clown
scared him."
0xfd4e4,37,"…ま、解体前に最後の
お別れにいくか。",,"...Well, let's go say
goodbye before they tear
it down."
0xfd50c,37,"今夜、行ってみようって
ことになって。",,"It was decided we'd go
tonight."
0xfd534,37,"スタッフルームへの扉は
電子ロックだ。",,"The door to the staff
room has an electronic
lock."
0xfd55c,37,"『電気をつけなくて
　良かったな』は、",,"That thing about it being
good we didn't turn on
the light,"
0xfd584,37,"わかった、気をつける。
じゃ、またね。",,"Got it, I'll be careful.
See you."
0xfd5ac,37,"わたし、引っ越してきた
ばかりなのに、",,"Me, who had just moved
in,"
0xfd5d4,37,"このドリームパークは、
私が再建する。",,"I'm going to rebuild this
Dream Park."
0xfd5fc,37,"ただ電源を入れるだけじゃ
ダメだよね。",,"Just turning on the
power isn't enough, is
it?"
0xfd624,37,"スタッフルームって
どこにあるのよ…？",,"Where's the staff
room...?"
0xfd64c,37,"自分が死ぬときの
顔がうつるんだって！",,"They say it reflects the
face you'll make when
you die!"
0xfd674,37,"壁の裏に閉鎖された
隠し部屋があって、",,"Behind the wall there's a
sealed hidden room,"
0xfd69c,37,"暗闇の中にメッセージが
あるってこと？",,"You mean there's a
message in the
darkness?"
0xfd6c4,37,"わたしたちの状況とか
理解できてたの？",,"Did you understand what
was happening to us?"
0xfd6ec,37,"昔ここに入った時、
リコが怖がってさ。",,"When we came in here a
while back, Riko got
scared."
0xfd714,37,"違うよっ！
ユウタに聞いてみなさいよ。",,"That's not true! Ask
Yuuta."
0xfd73c,37,"扉のすぐ外にいるの！
なんとかしてっ！",,"It's right outside the
door! Do something!"
0xfd764,37,"（ラッキー！
　扉のカギがかかった！）",,"(Lucky! The door locked
shut!)"
0xfd78c,37,"早くしてよ！
もうすぐそこまで来てる！",,"Hurry up! It's almost
here!"
0xfd7b4,37,"な、なにかの聞き間違えだよ、
きっと。",,"I-it's probably just us
mishearing something,
that's all."
0xfd7dc,37,"私はハセガワという。
ここの所有者だ。",,"My name is Hasegawa.
I'm the owner of this
place."
0xfd804,37,"（大きな謎が
　残ることになりました）",,"(A great mystery
remained unsolved)"
0xfd82c,37,"何なんだ？
何のイタズラだ、これは！？",,"What is this? What kind
of prank is this!?"
0xfd854,37,"まずは、あの金庫を調べて
みましょう。",,"First, let's check that
safe."
0xfd87c,37,"あのピエロに心当たりは
ありませんか？",,"Can't you think of
anything about that
clown?"
0xfd8a4,37,"あの白い影に心当たりは
ありませんか？",,"Can't you think of
anything about that
white shadow?"
0xfd8cc,37,"確かに……
親父の格好によく似ている。",,"It's true... it looks a lot
like what my old man
used to wear."
0xfd8f4,39,"どちらにせよ、
もう電源通ってないから。",,"Either way, there's no
electricity anymore."
0xfd91c,39,"だろうな。
しばらく隠れて様子を見るよ。",,"I figured. I'll hide for a
while and see what
happens."
0xfd944,39,"（そして、
　わたしを見つめるピエロの）",,"(And the clown that
stared at me)"
0xfd96c,39,"（わたしたちの長い夜は
　終わりました）",,"(Our long night came to
an end)"
0xfd994,39,"それまであなたたちで
なんとかしなきゃ。",,"Until then, you'll have
to manage on your own."
0xfd9bc,39,"（あのピエロの目的が
　何だったのか？）",,"(What could that
clown's purpose have
been?)"
0xfd9e4,39,"そんなに自慢するほどのことじゃ
ねーよ。",,"It's not something to
brag about that much."
0xfda0c,39,"たぶん、みんなまだ
生きているつもりで、",,"They probably all think
they're still alive, and"
0xfda34,39,"マサキ、
観覧車の操作室まで移動できる？",,"Masaki, can you make it
to the Ferris wheel's
control room?"
0xfda5c,39,"←　ミラーハウス
　　メリーゴーラウンド",,"<- Mirror house /
Carousel"
0xfda84,39,"短時間、そして１区画なら
なんとかなる。",,"For a short time and in
just one zone, it should
be possible."
0xfdaac,39,"今夜、ドリームパークに
行ってみようか。",,"Shall we go to Dream
Park tonight?"
0xfdad4,39,"親父は風船を配るのを
楽しみにしていた。",,"My old man loved
handing out balloons."
0xfdafc,39,"それはもちろん、
ドリームパーク全体よ。",,"That, of course, is all of
Dream Park."
0xfdb24,39,"子供の頃の記憶は、
不確かなものだから。",,"Childhood memories are
unreliable."
0xfdb4c,39,"どうしたミズキ？
顔色悪いみたいだけど。",,"What's wrong, Mizuki?
You look pale."
0xfdb74,39,"イヤ。だって、
こんなところに座ったら、",,"I don't want to. It's
just that if I sit in a place
like that,"
0xfdb9c,39,"もしもしリコ？
お願いがあるんだけど…。",,"Hello, Riko? I need to
ask you a favor..."
0xfdbc4,39,"いいけど、ホントそういうの
好きだよな。",,"Fine, but you really do
like that kind of thing."
0xfdbec,39,"…盛り上げようとして
言い過ぎました…。",,"...I went overboard
trying to liven up the
mood..."
0xfdc14,39,"いつになく積極的だね。
じゃあ、どうぞ。",,"Weird seeing you so
determined. Well, go
ahead."
0xfdc3c,39,"奥まで行って、
写真を撮ってこないと…。",,"I have to go all the way
to the back and take a
photo..."
0xfdc64,39,"「おかあさん出して」って
書かれていた。",,"It said: Get me out of
here, Mom."
0xfdc8c,39,"子供の頃の記憶は、
不確かなものだから。",,"Childhood memories are
unreliable."
0xfdcb4,39,"追いついちゃったな。
じゃあ、戻ろうか。",,"I've caught up to you.
Well, shall we head
back?"
0xfdcdc,39,"マサキの『死に顔』
見せてもらおうかな。",,"Let's see if you'll show
me Masaki's death face."
0xfdd04,39,"自分の死に顔が映るって…
ホントかなぁ。",,"That your own death face
gets reflected... is that
true?"
0xfdd2c,39,"それほどの照明設備は
もうないのだが…。",,"There's not much
lighting equipment left,
but..."
0xfdd54,39,"古いから、だいぶ弱くなって
いるけどね。",,"Since it's old, it's
already pretty weak."
0xfdd7c,39,"セキュリティで
ロックされたままみたい。",,"It seems it's still locked
for security."
0xfdda4,39,"ユウタはよくお化け屋敷
入ってたもんな。",,"Yuuta used to go into the
haunted house a lot."
0xfddcc,39,"（わたしたちの
　長い夜は終わりました）",,"(Our long night came to
an end)"
0xfddf4,39,"あ、ミズキ。
もしかして…ビビッてない？",,"Ah, Mizuki. Could you
be... scared?"
0xfde1c,39,"親父はここを使って園内を
回っていた…。",,"My old man used this to
go around the park..."
0xfde44,39,"（そして、
　わたしを見つめるピエロの）",,"(And the clown that
stared at me)"
0xfde6c,39,"ああっ、マサキとリコと
はぐれちゃった。",,"Ugh, I got separated
from Masaki and Riko."
0xfde94,41,"どう？お化け屋敷でも泣かなかった
でしょ。",,"So? I didn't even cry in
the haunted house,
right?"
0xfdec0,41,"息子さんって、ハセガワさんの
ことだよね。",,"The son is Mr.
Hasegawa, right?"
0xfdeec,41,"そして、
恐ろしいものはより恐ろしく、だ。",,"And what's scary, make
it even scarier."
0xfdf18,41,"それがあのピエロじゃないか
と思うんです。",,"I think that might be the
clown."
0xfdf44,41,"ピエロに変装した変質者が
子供をさらう…。",,"A pervert disguised as a
clown kidnaps
children..."
0xfdf70,41,"どうやったら、
思い出させることができる？",,"How can I make him
remember?"
0xfdf9c,41,"もちろん、あんたたちも
一緒に来なさいよ。",,"Of course, you two are
coming with me too."
0xfdfc8,41,"ねぇ、レイカ。
ドリームパークに興味ない？",,"Hey, Reika. Aren't you
interested in Dream
Park?"
0xfdff4,41,"あまり遅くならないように
気をつけるのよ。",,"Be careful not to come
back too late."
0xfe020,41,"もしかしたら、
覚えていないだけなのかも。",,"Maybe he simply doesn't
remember."
0xfe04c,41,"ピエロやマスコットたちが
移動するための、",,"So that the clowns and
mascots could move,"
0xfe078,41,"ビックリさせることが
大好きなオーナーで。",,"He was an owner who
loved giving people a
scare."
0xfe0a4,41,"もしかしたら、
覚えていないだけなのかも。",,"Maybe he simply doesn't
remember."
0xfe0d0,41,"じゃあ、
俺、ユウタ、リコ、ミズキの順で。",,"So, in order: me,
Yuuta, Riko, and
Mizuki."
0xfe0fc,41,"どうせまた泣き出すんだから
やめとけって。",,"You're just going to cry
again anyway, better
not go."
0xfe128,41,"（これで違和感のある顔に
　うつるんだわ）",,"(This makes a weird face
get reflected)"
0xfe154,41,"俺のケータイ、暗いところだと
写り悪くて。",,"My phone takes bad
pictures in dark places."
0xfe180,41,"横の鏡に映っている顔、
角度おかしくない？",,"Doesn't the angle of the
face in the mirror next to
it seem off to you?"
0xfe1ac,41,"明るいと、いろいろ見えて
当たり前だけど、",,"With light, it's normal
to see a lot of things,
but"
0xfe1d8,41,"暗くして見えてくるものなんて
あるのかな？",,"Is there something that
can only be seen in the
dark?"
0xfe204,41,"（ドリームパークの再建が
　始まりました）",,"(The reconstruction of
Dream Park began)"
0xfe230,41,"（オーナーのドリームパーク
　への夢は、）",,"(The owner's dream for
Dream Park,)"
0xfe25c,41,"オーナーだった親父は
ずいぶん前に死んだ。",,"My old man, who was
the owner, died a long
time ago."
0xfe288,41,"こんなところにいられない！
早く逃げよう！",,"We can't stay here!
Let's run away quick!"
0xfe2b4,43,"じゃあ、ドリームパークから
外に出る方法は？",,"So, how do you get out
of Dream Park?"
0xfe2e0,43,"いまドリームパークで
霊に追いかけられてて！",,"Right now a spirit is
chasing me in Dream
Park!"
0xfe30c,43,"（ドリームパークは
　消えようとしています）",,"(Dream Park is about to
disappear)"
0xfe338,43,"どうしてオーナーは邪悪な
ピエロなんかに…。",,"Why did the owner
become an evil clown..."
0xfe364,43,"生きていたときの
楽しかったという気持ちが、",,"The feeling of happiness
from when he was alive,"
0xfe390,43,"イタズラで人を驚かすのが
好きな親父だった。",,"He was an old man who
liked to scare people
with pranks."
0xfe3bc,43,"でも、もう１面の楽しいものを
より楽しく…、",,"But making fun things
even more fun..."
0xfe3e8,43,"とにかく言われたとおりに
すればいいんだな。",,"Anyway, I just have to
do what I was told."
0xfe414,43,"うちの小学校だと、
ピエロがさらった子供は、",,"At my elementary
school, they said that
kids the clown took
away,"
0xfe440,43,"じゃあ、決まり！
今夜７時、ゲート前集合ね。",,"Alright, it's decided!
We're meeting tonight
at 7 in front of the gate."
0xfe46c,43,"しつこいわね。
行かないって言ってるでしょ。",,"You're so persistent. I
already told you I'm not
going."
0xfe498,43,"それに、ドリームパークは
特に行きたくない。",,"Besides, I'm not
particularly interested in
going to Dream Park."
0xfe4c4,43,"よくわかんないけど……
行くなら気をつけて。",,"I don't really get it...
but if you go, be
careful."
0xfe4f0,43,"ドリームパークのことを
聞きたいんですけど。",,"I wanted to ask you
about Dream Park."
0xfe51c,43,"私が聞いたことがあるのは、
オーナーの人柄。",,"What I heard was about
the owner's personality."
0xfe548,43,"ゲート付近につながっている
可能性が高いね。",,"It's very likely it
connects near the
entrance."
0xfe574,43,"昔はもっと広く感じたけどな。
なぁ、ユウタ？",,"It used to feel bigger
before. Don't you
think, Yuuta?"
0xfe5a0,43,"侵入者に気がつかず、
命が助かったって話…。",,"A story about someone
who survived because
the intruder didn't
notice them..."
0xfe5cc,43,"…じゃあ、
他のアトラクションに行こうかっ！",,"...Well, let's go to
another attraction!"
0xfe5f8,43,"お化け屋敷に手がかりが
あるんだよ、きっと！",,"There's bound to be a
clue in the haunted
house!"
0xfe624,43,"ごめん、リコ！
またお願いがあるんだけど…。",,"Sorry, Riko! I have
another favor to ask
you..."
0xfe650,43,"慣れちゃってぜんぜん
怖がらなくなってたし。",,"I'd already gotten used
to it and wasn't scared
at all anymore."
0xfe67c,43,"（それから間もなく、
　ハセガワさんの手で）",,"(A little after that, by
Mr. Hasegawa's own
hand)"
0xfe6a8,43,"よし、わたしたちもそこを
使って移動しよう。",,"Alright, let's use that to
get around too."
0xfe6d4,43,"僕がナナシじゃないかと疑ってる、
そうだろ？",,"You suspect I'm
Nanashi, right?"
0xfe700,43,"だって、ユウタはわたしの
大事な友達だから。",,"It's just that Yuuta is a
very important friend to
me."
0xfe72c,43,"風船以外は特に変わったものは
無いようだな。",,"Other than the balloons,
there doesn't seem to
be anything strange."
0xfe758,43,"もしかしたら上のほうに
誰か乗ってたりして。",,"Maybe there's someone
riding up top."
0xfe784,43,"確かに上のほうは暗くて
よく見えないけど…。",,"It's true that up top it's
dark and hard to see..."
0xfe7b0,43,"よし、わたしたちもそこを
使って移動しよう。",,"Alright, let's use that to
get around too."
0xfe7dc,43,"この階段を上がれば
観覧車に出るみたいだな。",,"It seems if we go up
these stairs we reach the
Ferris wheel."
0xfe808,43,"よくピエロの格好で
パーク内をまわっていた。",,"He used to go around the
park dressed as a clown."
0xfe834,45,"あの正面のゲート以外は
完全に封鎖されている。",,"Other than the main
entrance, everything's
completely closed off."
0xfe864,45,"親父が１番気に入っていたのは
その色じゃない。",,"That wasn't my old
man's favorite color."
0xfe894,45,"うん、いまのところは…。
みんなどこにいるの？",,"Yeah, for now... Where
is everyone?"
0xfe8c4,45,"マサキがいる観覧車にはどうやった
らいけるの？",,"How do you get to the
Ferris wheel where
Masaki is?"
0xfe8f4,45,"この通路のどこかに観覧車へ続く
階段があるぞ。",,"Somewhere in this
corridor there's a
staircase that leads to
the Ferris wheel."
0xfe924,45,"親父はいつもドリームパークの
運営に夢中で…。",,"My old man was always
completely absorbed in
running Dream Park..."
0xfe954,45,"知ってる知ってる。
人をズバーって切るやつね。",,"Yeah, yeah, I know it.
The trick of cutting
someone in two."
0xfe984,45,"いまよりももっとハッピーな
ドリームパークに、",,"In a Dream Park much
happier than the one
now,"
0xfe9b4,45,"今は電気が通ってないから、
飛び出たままだね。",,"Since there's no
electricity now, it stayed
like that, out in the
open."
0xfe9e4,45,"わたしの言うように観覧車を
動かして欲しいの。",,"I want you to move the
Ferris wheel the way I'm
about to tell you."
0xfea14,45,"ここで遊んでる霊たちは
本当に楽しそうでした。",,"The spirits playing here
really looked happy."
0xfea44,45,"ミラーハウス、観覧車、
それとお化け屋敷……。",,"The mirror house, the
Ferris wheel, and the
haunted house..."
0xfea74,45,"ケータイで自分の死に顔を撮って
もどってくる。",,"Take a photo of your own
death face with your
phone and come back."
0xfeaa4,45,"まずはこのドリームパークを
探検してみようぜ。",,"First, let's explore this
Dream Park."
0xfead4,45,"部屋を明るくしてはじめて
見える赤い文字と…、",,"Red letters that only
show up when the room
is lit, and..."
0xfeb04,45,"あたしたちの面倒見るのにも
慣れたってことか。",,"So you've gotten used
to taking care of us."
0xfeb34,45,"お化け屋敷の電源スイッチは
配電盤にあったよ。",,"The haunted house's
switch was on the
electrical panel."
0xfeb64,45,"死んで十年以上経つのに、
なぜあんな姿で……。",,"Even though he died
more than ten years
ago, why does he look
like that..."
0xfeb94,45,"どこかにピエロに対抗できる
武器はないですか？",,"Isn't there a weapon
somewhere to confront
the clown with?"
0xfebc4,47,"マサキは観覧車の前。
わたしたちは事務所にいる。",,"Masaki's in front of the
Ferris wheel. We're in
the office."
0xfebf4,47,"たぶん、私有地だから
入るのには時間がかかるわ。",,"Since it's private
property, it'll probably
take us a while to get in."
0xfec24,47,"ここのオーナーが、
海外から取り寄せてきたとか。",,"They say the owner had
it brought over from
abroad."
0xfec54,47,"私はドリームパークのこと、
もう少し調べてみる。",,"I'm going to look into
Dream Park a bit more."
0xfec84,47,"オーナーの思い出の品って、
なにかありませんか？",,"Isn't there some item
that reminds you of the
owner?"
0xfecb4,47,"私も他の子供のように
親父と遊びたかったんだ…。",,"I also wanted to play
with my old man like the
other kids did..."
0xfece4,47,"だからドリームパークにも
あまり近づかなかった。",,"That's why I didn't get
close to Dream Park
much either."
0xfed14,47,"遊園地の楽しい雰囲気を
求めてやってきている…。",,"They come looking for
the cheerful atmosphere
of the amusement
park..."
0xfed44,47,"こうして仕掛けが分かると、
なんかマヌケだよね。",,"Now that we understand
the trick, it's a bit
embarrassing, isn't it?"
0xfed74,47,"よくわからないけど、
移動しておけばいいんだな。",,"I don't quite
understand, but just
moving is enough,
right?"
0xfeda4,47,"遊園地の思い出があった
からこそ集まってきた…。",,"They gathered here
precisely because of
their memories of the
park..."
